customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TenureYears,IsNewCustomer,PaperlessFlag,AutoPayFlag,HasFiber,HasStreaming,ServicesCount,ContractMonths,AvgMonthlyChargeSoFar,ChargeGrowthProxy,MonthlyToTotalRatio,SeniorDependent,TenureBucketNum,TotalChargesPerContractMonth,SeniorAlone
0679-IDSTG,Female,1,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.25,69.25,1,0.08333333333333333,1,1,0,1,0,1,1,69.25,0.0,1.0,1,0,69.25,0
7765-LWVVH,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Electronic check,95.1,6843.15,0,6.0,0,1,0,1,1,1,24,95.04374999999999,0.056250000000005684,0.013897108787619737,0,4,285.13124999999997,0
1658-TJVOA,Female,1,No,No,6,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.1,450.9,0,0.5,0,1,0,1,0,1,1,75.14999999999999,-1.0499999999999972,0.16433799068529606,0,1,450.9,1
0953-LGOVU,Male,0,Yes,Yes,12,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,35.5,432.25,0,1.0,0,0,0,0,0,0,1,36.020833333333336,-0.5208333333333357,0.0821283979178716,0,2,432.25,0
2115-BFTIW,Male,0,No,No,25,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,70.95,1767.35,1,2.0833333333333335,0,0,0,1,0,1,1,70.694,0.2560000000000002,0.040144849633632275,0,3,1767.35,0
4692-NNQRU,Female,0,Yes,No,21,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Electronic check,79.2,1742.45,0,1.75,0,0,0,1,0,1,12,82.97380952380952,-3.7738095238095184,0.04545324112600075,0,2,145.20416666666668,0
7742-MYPGI,Female,0,Yes,Yes,6,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,48.8,297.35,0,0.5,0,1,0,0,0,1,1,49.55833333333334,-0.75833333333334,0.1641163611905162,0,1,297.35,0
0611-DFXKO,Male,0,Yes,No,20,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,89.0,1820.45,1,1.6666666666666667,0,1,0,1,1,1,1,91.02250000000001,-2.022500000000008,0.04888901095882886,0,2,1820.45,0
7780-OTDSO,Male,0,Yes,No,18,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.4,1742.95,1,1.5,0,1,0,1,1,1,1,96.83055555555556,2.569444444444443,0.05702974841504346,0,2,1742.95,0
9619-GSATL,Female,0,No,No,43,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,No,Electronic check,55.45,2444.25,0,3.5833333333333335,0,0,0,0,0,1,12,56.843023255813954,-1.3930232558139508,0.02268589546895776,0,3,203.6875,0
5622-UEJFI,Female,0,Yes,Yes,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.4,949.8,0,2.9166666666666665,0,1,1,0,0,1,24,27.137142857142855,-1.7371428571428567,0.026742472099389344,0,3,39.574999999999996,0
9747-DDZOS,Female,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),73.5,73.5,1,0.08333333333333333,1,0,1,1,0,1,1,73.5,0.0,1.0,0,0,73.5,0
0674-DGMAQ,Male,1,Yes,No,32,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,93.5,2970.8,0,2.6666666666666665,0,1,0,1,1,1,1,92.8375,0.6624999999999943,0.03147300390467214,0,3,2970.8,0
6203-HBZPA,Male,0,No,No,52,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),63.9,3334.95,0,4.333333333333333,0,0,1,0,1,0,24,64.13365384615385,-0.23365384615384954,0.019160707057077318,0,4,138.95624999999998,0
0484-FFVBJ,Male,0,No,No,32,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),64.85,2010.95,0,2.6666666666666665,0,1,1,0,1,1,12,62.8421875,2.007812499999993,0.03224843979213804,0,3,167.57916666666668,0
0301-FIDRB,Female,0,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),63.8,4684.3,0,6.0,0,1,1,0,1,0,24,65.05972222222222,-1.2597222222222229,0.013619964562474648,0,4,195.17916666666667,0
4139-JPIAM,Male,0,No,No,51,No,No phone service,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),44.45,2181.55,0,4.25,0,1,1,0,1,0,1,42.77549019607844,1.6745098039215662,0.020375421145515802,0,4,2181.55,0
2181-TIDSV,Male,0,Yes,Yes,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.95,1303.25,0,5.666666666666667,0,1,1,0,0,1,24,19.165441176470587,0.7845588235294123,0.01530788413581431,0,4,54.302083333333336,0
2761-XECQW,Male,1,Yes,No,8,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,43.35,371.4,0,0.6666666666666666,0,1,0,0,1,0,1,46.425,-3.0749999999999957,0.1167205169628433,0,1,371.4,0
1936-CZAKF,Male,0,Yes,No,49,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Two year,No,Credit card (automatic),49.65,2409.9,0,4.083333333333333,0,0,1,0,1,0,24,49.18163265306123,0.4683673469387699,0.020602514627162952,0,4,100.41250000000001,0
9453-PATOS,Female,0,Yes,No,72,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,85.1,6155.4,0,6.0,0,0,0,0,1,1,24,85.49166666666666,-0.3916666666666657,0.013825259122071677,0,4,256.47499999999997,0
0564-JJHGS,Male,0,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.5,829.1,1,0.75,0,1,0,1,1,1,1,92.12222222222222,3.37777777777778,0.11518514051381015,0,1,829.1,0
3348-CFRNX,Female,0,Yes,No,28,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,92.35,2602.9,1,2.3333333333333335,0,1,0,1,1,1,1,92.96071428571429,-0.6107142857142946,0.0354796573053133,0,3,2602.9,0
4402-FTBXC,Male,0,No,No,54,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,89.8,4667.0,0,4.5,0,0,0,1,1,1,1,86.42592592592592,3.3740740740740733,0.019241482751232053,0,4,4667.0,0
1428-GTBJJ,Male,0,No,No,11,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.55,824.75,1,0.9166666666666666,0,1,0,1,0,1,1,74.97727272727273,-0.4272727272727366,0.09039102758411639,0,1,824.75,0
2931-XIQBR,Female,0,Yes,Yes,50,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,103.05,5153.5,0,4.166666666666667,0,0,0,1,1,1,12,103.07,-0.01999999999999602,0.019996119142330456,0,4,429.4583333333333,0
0106-UGRDO,Female,0,Yes,No,69,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,116.0,8182.85,0,5.75,0,1,0,1,1,1,24,118.59202898550726,-2.5920289855072554,0.014175990027924256,0,4,340.95208333333335,0
5542-TBBWB,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.9,69.9,0,0.08333333333333333,1,1,0,1,0,1,1,69.9,0.0,1.0,0,0,69.9,0
1930-QPBVZ,Male,0,Yes,Yes,68,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),95.1,6683.4,0,5.666666666666667,0,0,1,1,1,1,24,98.28529411764706,-3.185294117647061,0.014229284495915253,0,4,278.47499999999997,0
2606-PKWJB,Male,0,No,Yes,40,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,No,Mailed check,40.25,1564.05,0,3.3333333333333335,0,0,0,0,0,0,12,39.10125,1.1487499999999997,0.025734471404366868,0,3,130.3375,0
5322-ZSMZY,Male,0,Yes,Yes,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.75,755.6,0,2.5833333333333335,0,0,0,0,0,1,24,24.374193548387098,1.3758064516129025,0.0340788777130757,0,3,31.483333333333334,0
8059-UDZFY,Female,1,No,Yes,33,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),105.35,3465.05,0,2.75,0,1,1,1,1,1,1,105.00151515151515,0.3484848484848442,0.03040360167962944,1,3,3465.05,0
7740-BTPUX,Male,1,Yes,No,55,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,113.6,6292.7,0,4.583333333333333,0,1,0,1,1,1,24,114.41272727272727,-0.8127272727272725,0.018052664198197912,0,4,262.1958333333333,0
5220-AGAAX,Male,0,Yes,Yes,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.0,1664.3,0,5.666666666666667,0,1,1,0,0,1,24,24.474999999999998,-0.47499999999999787,0.01442047707744998,0,4,69.34583333333333,0
0208-BPQEJ,Female,0,Yes,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.4,198.1,0,1.0,0,0,1,0,0,1,1,16.508333333333333,2.8916666666666657,0.09793033821302372,0,2,198.1,0
9435-JMLSX,Male,0,Yes,No,71,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),86.1,6045.9,0,5.916666666666667,0,1,1,0,1,1,24,85.15352112676055,0.9464788732394425,0.014241055922195206,0,4,251.9125,0
3352-ALMCK,Male,0,No,No,40,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,102.65,4108.15,0,3.3333333333333335,0,1,0,1,1,1,1,102.70374999999999,-0.053749999999979536,0.024986916251840855,0,3,4108.15,0
5312-IRCFR,Female,0,Yes,Yes,64,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,92.85,5980.75,0,5.333333333333333,0,1,0,1,1,1,12,93.44921875,-0.5992187500000057,0.015524808761442962,0,4,498.3958333333333,0
5294-IMHHT,Male,0,Yes,No,53,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Bank transfer (automatic),97.75,5043.2,0,4.416666666666667,0,0,1,1,1,1,12,95.15471698113207,2.5952830188679314,0.019382534898477157,0,4,420.26666666666665,0
8802-UNOJF,Male,1,No,No,12,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,83.8,1029.75,1,1.0,0,1,0,1,0,1,1,85.8125,-2.012500000000003,0.0813789754794853,0,2,1029.75,1
6313-GIDIT,Male,1,No,No,53,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,54.45,2854.55,1,4.416666666666667,0,1,0,0,1,0,1,53.859433962264156,0.5905660377358473,0.019074810390429315,0,4,2854.55,1
6176-YJWAS,Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),97.95,7114.25,0,6.0,0,1,1,1,1,1,24,98.80902777777777,-0.8590277777777686,0.013768141406332361,0,4,296.4270833333333,0
5310-NOOVA,Male,0,No,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,19.95,907.05,0,3.8333333333333335,0,0,0,0,0,1,24,19.718478260869563,0.23152173913043583,0.02199437737721184,0,3,37.793749999999996,0
4526-EXKKN,Male,0,No,No,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.6,973.95,0,3.3333333333333335,0,1,0,0,0,1,24,24.348750000000003,0.25124999999999886,0.02525797012166949,0,3,40.581250000000004,0
5311-IHLEI,Male,0,No,No,12,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),50.95,605.75,0,1.0,0,1,1,0,1,0,1,50.479166666666664,0.47083333333333854,0.08411060668592654,0,2,605.75,0
3987-KQDDU,Male,0,No,No,9,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,75.6,661.55,0,0.75,0,0,0,1,0,1,1,73.50555555555555,2.0944444444444485,0.1142770765626181,0,1,661.55,0
3404-JNXAX,Female,0,Yes,Yes,51,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,80.75,4116.9,0,4.25,0,1,0,1,0,1,1,80.7235294117647,0.026470588235298464,0.01961427287522165,0,4,4116.9,0
5131-PONJI,Male,0,Yes,Yes,49,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),90.4,4494.65,0,4.083333333333333,0,1,1,1,1,1,1,91.72755102040816,-1.3275510204081513,0.020112800774253838,0,4,4494.65,0
2845-AFFTX,Male,1,Yes,No,41,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.8,4259.3,1,3.4166666666666665,0,1,0,1,1,1,1,103.88536585365854,-4.085365853658544,0.023431080224450025,0,3,4259.3,0
3489-VSFRD,Female,0,No,No,56,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),60.25,3282.75,0,4.666666666666667,0,1,1,0,0,1,12,58.620535714285715,1.6294642857142847,0.018353514583809308,0,4,273.5625,0
3345-JHUEO,Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.2,55.7,0,0.3333333333333333,1,1,0,0,0,1,1,13.925,6.274999999999999,0.3626570915619389,0,0,55.7,0
5815-HGGHV,Male,0,Yes,No,20,Yes,No,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Mailed check,64.15,1274.45,0,1.6666666666666667,0,1,0,0,1,1,12,63.722500000000004,0.427500000000002,0.05033543881674448,0,2,106.20416666666667,0
5260-UMPWX,Female,0,Yes,Yes,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.25,493.95,0,2.1666666666666665,0,1,1,0,0,1,1,18.998076923076923,1.2519230769230774,0.040996052232007286,0,3,493.95,0
2249-YPRNG,Female,0,Yes,Yes,20,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),105.85,2239.65,1,1.6666666666666667,0,1,1,1,1,1,1,111.9825,-6.132500000000007,0.04726184894961266,0,2,2239.65,0
7410-YTJIK,Female,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,75.45,480.75,1,0.5833333333333334,0,0,0,1,0,1,1,68.67857142857143,6.771428571428572,0.15694227769110766,0,1,480.75,0
4626-GYCZP,Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.85,635.6,1,0.5833333333333334,0,1,0,1,1,1,1,90.8,3.049999999999997,0.14765575833857772,0,1,635.6,0
5649-RXQTV,Male,0,No,No,51,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.0,5038.15,0,4.25,0,1,0,1,1,1,1,98.78725490196078,0.21274509803922115,0.019650069966158215,0,4,5038.15,0
2674-MIAHT,Female,0,No,No,4,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,80.3,324.2,0,0.3333333333333333,1,1,0,1,0,1,1,81.05,-0.75,0.24768661320172733,0,0,324.2,0
2576-HXMPA,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.55,19.55,0,0.08333333333333333,1,0,1,0,0,1,1,19.55,0.0,1.0,0,0,19.55,0
7587-AOVVU,Male,0,Yes,Yes,27,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,100.75,2793.55,0,2.25,0,0,0,1,1,1,1,103.46481481481482,-2.7148148148148152,0.036065221671350074,0,3,2793.55,0
5590-BYNII,Male,0,No,No,22,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.75,2095.0,1,1.8333333333333333,0,1,0,1,1,1,1,95.22727272727273,5.522727272727266,0.048090692124105015,0,2,2095.0,0
6898-MDLZW,Male,0,No,No,12,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,53.75,648.65,0,1.0,0,1,0,0,0,1,1,54.05416666666667,-0.30416666666666714,0.08286441069914438,0,2,648.65,0
3237-AJGEH,Female,0,Yes,Yes,3,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,31.0,95.05,1,0.25,1,1,0,0,0,0,1,31.683333333333334,-0.6833333333333336,0.3261441346659653,0,0,95.05,0
4707-YNOQA,Female,0,Yes,Yes,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),25.6,917.15,0,2.8333333333333335,0,1,1,0,0,1,12,26.974999999999998,-1.3749999999999964,0.02791255519816824,0,3,76.42916666666666,0
9357-UJRUN,Male,0,Yes,No,24,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,Yes,Electronic check,58.35,1346.9,0,2.0,0,1,0,0,0,1,12,56.12083333333334,2.2291666666666643,0.043321701685351544,0,3,112.24166666666667,0
1591-NFNLQ,Male,0,No,No,51,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),80.0,4242.35,1,4.25,0,0,1,1,0,1,1,83.18333333333334,-3.183333333333337,0.018857472862917956,0,4,4242.35,0
8648-PFRMP,Female,1,No,No,14,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,46.35,672.7,0,1.1666666666666667,0,1,0,0,1,0,1,48.050000000000004,-1.7000000000000028,0.06890144195034933,0,2,672.7,1
7663-CUXZB,Male,0,Yes,No,59,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,113.75,6561.25,0,4.916666666666667,0,0,0,1,1,1,24,111.20762711864407,2.5423728813559308,0.017336635549628502,0,4,273.3854166666667,0
0258-NOKBL,Male,0,No,No,3,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,90.4,268.45,0,0.25,1,0,0,1,1,1,1,89.48333333333333,0.9166666666666714,0.33674799776494696,0,0,268.45,0
1163-VIPRI,Female,0,Yes,Yes,65,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,109.3,7337.55,0,5.416666666666667,0,0,0,1,1,1,24,112.88538461538462,-3.5853846153846263,0.014895980265892566,0,4,305.73125,0
2815-CPTUL,Male,1,No,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.25,331.9,1,0.4166666666666667,1,1,0,1,0,1,1,66.38,3.8700000000000045,0.21166013859596267,0,0,331.9,1
9348-ROUAI,Female,0,Yes,Yes,59,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),90.3,5194.05,0,4.916666666666667,0,0,1,0,1,1,24,88.03474576271186,2.265254237288133,0.0173852773846998,0,4,216.41875000000002,0
9443-JUBUO,Male,0,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),65.25,4478.85,0,6.0,0,1,1,0,1,0,24,62.206250000000004,3.0437499999999957,0.014568471817542448,0,4,186.61875,0
0596-BQCEQ,Female,0,Yes,Yes,62,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.15,6283.3,1,5.166666666666667,0,1,0,1,1,1,1,101.34354838709677,-1.1935483870967687,0.01593907659987586,0,4,6283.3,0
1481-ZUWZA,Male,0,No,No,28,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),94.5,2659.4,1,2.3333333333333335,0,1,1,1,1,1,1,94.97857142857143,-0.47857142857142776,0.035534331052117014,0,3,2659.4,0
3043-TYBNO,Male,0,No,No,3,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,60.65,196.9,0,0.25,1,0,0,0,1,1,1,65.63333333333334,-4.983333333333341,0.30802437785678005,0,0,196.9,0
4830-FAXFM,Male,0,No,Yes,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),24.1,439.2,0,1.5833333333333333,0,1,1,0,0,1,1,23.11578947368421,0.9842105263157919,0.05487249544626594,0,2,439.2,0
5906-BFOZT,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.5,19.5,0,0.08333333333333333,1,1,0,0,0,1,1,19.5,0.0,1.0,0,0,19.5,0
2960-NKRSO,Male,0,No,No,24,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,85.95,2107.15,0,2.0,0,1,0,1,0,1,1,87.79791666666667,-1.8479166666666629,0.04078969223833139,0,3,2107.15,0
8996-ZROXE,Male,1,No,No,57,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,Yes,Electronic check,53.5,3035.8,0,4.75,0,1,0,0,0,1,12,53.25964912280702,0.24035087719298076,0.017623031820278013,0,4,252.98333333333335,1
5598-IKHQQ,Female,0,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.45,1866.45,0,6.0,0,0,1,0,0,1,24,25.922916666666666,-0.47291666666666643,0.013635511264700367,0,4,77.76875,0
0397-ZXWQF,Male,0,No,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.5,1430.95,0,5.583333333333333,0,0,1,0,0,1,24,21.357462686567164,-0.857462686567164,0.01432614696530277,0,4,59.62291666666667,0
5266-PFRQK,Male,0,Yes,Yes,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.85,1071.6,0,4.333333333333333,0,1,1,0,0,1,12,20.607692307692307,0.2423076923076941,0.01945688689809631,0,4,89.3,0
4674-HGNUA,Male,0,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),89.9,6457.15,0,5.916666666666667,0,0,1,0,1,1,24,90.94577464788732,-1.0457746478873133,0.01392255097062946,0,4,269.04791666666665,0
6765-MBQNU,Female,0,Yes,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,26.0,684.05,0,2.1666666666666665,0,0,0,0,0,1,12,26.309615384615384,-0.30961538461538396,0.038008917476792636,0,3,57.00416666666666,0
9786-IJYDL,Female,0,No,No,35,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,113.2,3914.05,0,2.9166666666666665,0,1,0,1,1,1,24,111.83,1.3700000000000045,0.028921449649340198,0,3,163.08541666666667,0
1303-SRDOK,Female,0,Yes,Yes,55,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),69.05,3842.6,0,4.583333333333333,0,1,1,1,0,1,24,69.86545454545454,-0.8154545454545428,0.01796960391401655,0,4,160.10833333333332,0
3769-MHZNV,Female,0,Yes,Yes,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.1,670.35,0,2.75,0,0,0,0,0,1,24,20.313636363636363,-0.21363636363636118,0.029984336540613114,0,3,27.931250000000002,0
6295-OSINB,Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,109.65,7880.25,0,6.0,0,1,0,1,1,1,24,109.44791666666667,0.20208333333333428,0.01391453316836395,0,4,328.34375,0
3308-MHOOC,Male,0,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.2,19.2,0,0.08333333333333333,1,1,0,0,0,1,1,19.2,0.0,1.0,0,0,19.2,0
2309-OSFEU,Male,0,No,No,10,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,33.9,298.45,1,0.8333333333333334,0,1,0,0,1,0,1,29.845,4.055,0.11358686547160328,0,1,298.45,0
2207-QPJED,Female,1,Yes,No,37,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,90.0,3371.75,0,3.0833333333333335,0,0,0,1,1,1,1,91.12837837837837,-1.1283783783783718,0.0266923704307852,0,3,3371.75,0
4177-JPDFU,Male,0,No,No,12,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,34.0,442.45,0,1.0,0,0,0,0,0,0,1,36.87083333333333,-2.87083333333333,0.07684484122499717,0,2,442.45,0
2239-CFOUJ,Male,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.4,20.4,0,0.08333333333333333,1,0,0,0,0,1,12,20.4,0.0,1.0,0,0,1.7,0
8046-DNVTL,Male,0,Yes,No,62,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),38.6,2345.55,0,5.166666666666667,0,1,1,0,0,0,24,37.83145161290323,0.7685483870967715,0.016456694591886763,0,4,97.73125,0
2209-XADXF,Female,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),25.25,25.25,0,0.08333333333333333,1,0,1,0,0,0,1,25.25,0.0,1.0,0,0,25.25,0
6620-JDYNW,Female,0,No,No,18,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,60.6,1156.35,0,1.5,0,1,0,0,0,1,1,64.24166666666666,-3.6416666666666586,0.05240627837592425,0,2,1156.35,0
1891-FZYSA,Male,1,Yes,No,69,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,89.95,6143.15,1,5.75,0,1,0,1,1,1,1,89.03115942028985,0.9188405797101495,0.01464232519147343,0,4,6143.15,0
4770-UEZOX,Male,0,No,No,2,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.75,144.8,0,0.16666666666666666,1,1,0,1,0,1,1,72.4,2.3499999999999943,0.5162292817679558,0,0,144.8,0
